survey,sample_id,midpoint_date_gmt,sampleTime_UTC,latitude,longitude,chlorophyll_index
North Pacific CPR,75AC-25,2003-03-18T08:29:00Z,2003-03-18T08:29:00Z,55.4024,-142.066,0
North Pacific CPR,75AC-21,2003-03-18T11:07:00Z,2003-03-18T11:07:00Z,54.822,-141.4937,0
North Pacific CPR,75AC-17,2003-03-18T13:46:00Z,2003-03-18T13:46:00Z,54.2417,-140.9295,0
North Pacific CPR,75AC-13,2003-03-18T16:26:00Z,2003-03-18T16:26:00Z,53.6613,-140.3733,0
North Pacific CPR,75AC-9,2003-03-18T19:06:00Z,2003-03-18T19:06:00Z,53.1292,-139.7047,0
North Pacific CPR,75AC-5,2003-03-18T21:48:00Z,2003-03-18T21:48:00Z,52.6064,-139.021,0
North Pacific CPR,75AC-1,2003-03-19T00:29:00Z,2003-03-19T00:29:00Z,52.0837,-138.3454,0
North Pacific CPR,76AC-43,2003-03-19T02:31:00Z,2003-03-19T02:31:00Z,51.6781,-137.8534,0
North Pacific CPR,76AC-39,2003-03-19T05:12:00Z,2003-03-19T05:12:00Z,51.1415,-137.2208,0
North Pacific CPR,76AC-35,2003-03-19T07:58:00Z,2003-03-19T07:58:00Z,50.619,-136.5687,0
North Pacific CPR,76AC-31,2003-03-19T10:52:00Z,2003-03-19T10:52:00Z,50.1292,-135.8614,0
North Pacific CPR,76AC-27,2003-03-19T13:47:00Z,2003-03-19T13:47:00Z,49.6395,-135.1614,0
North Pacific CPR,76AC-23,2003-03-19T16:39:00Z,2003-03-19T16:39:00Z,49.1408,-134.4846,0
North Pacific CPR,76AC-19,2003-03-19T19:26:00Z,2003-03-19T19:26:00Z,48.6095,-133.8744,0
North Pacific CPR,76AC-15,2003-03-19T22:07:00Z,2003-03-19T22:07:00Z,48.0569,-133.315,0
North Pacific CPR,76AC-11,2003-03-20T00:47:00Z,2003-03-20T00:47:00Z,47.5044,-132.7616,0
North Pacific CPR,76AC-7,2003-03-20T03:27:00Z,2003-03-20T03:27:00Z,46.9519,-132.214,0
North Pacific CPR,76AC-3,2003-03-20T06:08:00Z,2003-03-20T06:08:00Z,46.3993,-131.6721,0
North Pacific CPR,77AC-47,2003-03-20T09:18:00Z,2003-03-20T09:18:00Z,45.7443,-131.0388,0
North Pacific CPR,77AC-43,2003-03-20T11:57:00Z,2003-03-20T11:57:00Z,45.1904,-130.5116,0
North Pacific CPR,77AC-39,2003-03-20T14:35:00Z,2003-03-20T14:35:00Z,44.6365,-129.9895,0
North Pacific CPR,77AC-35,2003-03-20T17:14:00Z,2003-03-20T17:14:00Z,44.0826,-129.4723,0
North Pacific CPR,77AC-31,2003-03-20T19:53:00Z,2003-03-20T19:53:00Z,43.5288,-128.9601,0
North Pacific CPR,77AC-27,2003-03-20T22:32:00Z,2003-03-20T22:32:00Z,42.9749,-128.4525,0
North Pacific CPR,77AC-23,2003-03-21T01:11:00Z,2003-03-21T01:11:00Z,42.421,-127.9496,0
North Pacific CPR,77AC-19,2003-03-21T03:49:00Z,2003-03-21T03:49:00Z,41.8671,-127.451,0
North Pacific CPR,77AC-15,2003-03-21T06:28:00Z,2003-03-21T06:28:00Z,41.3132,-126.9569,0
North Pacific CPR,77AC-11,2003-03-21T09:07:00Z,2003-03-21T09:07:00Z,40.7593,-126.4669,0
North Pacific CPR,77AC-7,2003-03-21T11:46:00Z,2003-03-21T11:46:00Z,40.2054,-125.981,0
North Pacific CPR,77AC-3,2003-03-21T14:25:00Z,2003-03-21T14:25:00Z,39.6515,-125.4991,0
North Pacific CPR,35VJ-1,2003-04-02T00:26:03Z,2003-04-02T00:26:03Z,48.877,-126.224,6.5
North Pacific CPR,35VJ-5,2003-04-02T03:50:16Z,2003-04-02T03:50:16Z,49.178,-127.127,1
North Pacific CPR,35VJ-9,2003-04-02T07:14:30Z,2003-04-02T07:14:30Z,49.473,-128.041,0
North Pacific CPR,35VJ-13,2003-04-02T10:38:44Z,2003-04-02T10:38:44Z,49.76,-128.966,0
North Pacific CPR,35VJ-17,2003-04-02T14:02:58Z,2003-04-02T14:02:58Z,50.04,-129.902,0
North Pacific CPR,35VJ-21,2003-04-02T17:35:45Z,2003-04-02T17:35:45Z,50.308,-130.852,0
North Pacific CPR,35VJ-25,2003-04-02T21:10:08Z,2003-04-02T21:10:08Z,50.567,-131.812,0
North Pacific CPR,35VJ-29,2003-04-03T00:44:30Z,2003-04-03T00:44:30Z,50.818,-132.783,0
North Pacific CPR,35VJ-32,2003-04-03T03:25:04Z,2003-04-03T03:25:04Z,51.001,-133.517,0
North Pacific CPR,35VJ-33,2003-04-03T04:18:53Z,2003-04-03T04:18:53Z,51.061,-133.765,0
North Pacific CPR,35VJ-34,2003-04-03T05:12:24Z,2003-04-03T05:12:24Z,51.12,-134.011,0
North Pacific CPR,35VJ-35,2003-04-03T06:05:55Z,2003-04-03T06:05:55Z,51.179,-134.259,0
North Pacific CPR,35VJ-36,2003-04-03T06:59:26Z,2003-04-03T06:59:26Z,51.238,-134.506,0
North Pacific CPR,35VJ-37,2003-04-03T07:53:16Z,2003-04-03T07:53:16Z,51.296,-134.756,0
North Pacific CPR,35VJ-38,2003-04-03T08:46:47Z,2003-04-03T08:46:47Z,51.353,-135.005,0
North Pacific CPR,35VJ-39,2003-04-03T09:33:28Z,2003-04-03T09:33:28Z,51.409,-135.256,0
North Pacific CPR,35VJ-40,2003-04-03T10:17:53Z,2003-04-03T10:17:53Z,51.463,-135.507,0
North Pacific CPR,35VJ-41,2003-04-03T11:02:35Z,2003-04-03T11:02:35Z,51.518,-135.76,0
North Pacific CPR,35VJ-42,2003-04-03T11:47:01Z,2003-04-03T11:47:01Z,51.571,-136.013,0
North Pacific CPR,35VJ-43,2003-04-03T12:31:27Z,2003-04-03T12:31:27Z,51.624,-136.265,0
North Pacific CPR,35VJ-44,2003-04-03T13:15:53Z,2003-04-03T13:15:53Z,51.677,-136.519,0
North Pacific CPR,35VJ-45,2003-04-03T14:00:34Z,2003-04-03T14:00:34Z,51.729,-136.775,1
North Pacific CPR,35VJ-46,2003-04-03T14:45:00Z,2003-04-03T14:45:00Z,51.78,-137.029,0
North Pacific CPR,35VJ-47,2003-04-03T15:29:26Z,2003-04-03T15:29:26Z,51.831,-137.285,0
North Pacific CPR,35VJ-48,2003-04-03T16:13:52Z,2003-04-03T16:13:52Z,51.882,-137.54,0
North Pacific CPR,35VJ-49,2003-04-03T16:58:33Z,2003-04-03T16:58:33Z,51.932,-137.798,1
North Pacific CPR,36VJ-1,2003-04-03T18:46:06Z,2003-04-03T18:46:06Z,52.055,-138.421,0
North Pacific CPR,36VJ-2,2003-04-03T19:31:17Z,2003-04-03T19:31:17Z,52.11,-138.677,0
North Pacific CPR,36VJ-3,2003-04-03T20:16:12Z,2003-04-03T20:16:12Z,52.164,-138.932,0
North Pacific CPR,36VJ-7,2003-04-03T23:16:39Z,2003-04-03T23:16:39Z,52.376,-139.961,0
North Pacific CPR,36VJ-11,2003-04-04T03:11:59Z,2003-04-04T03:11:59Z,52.557,-141.009,0
North Pacific CPR,36VJ-15,2003-04-04T07:14:40Z,2003-04-04T07:14:40Z,52.727,-142.068,0
North Pacific CPR,36VJ-19,2003-04-04T11:17:22Z,2003-04-04T11:17:22Z,52.887,-143.134,1
North Pacific CPR,36VJ-23,2003-04-04T15:20:03Z,2003-04-04T15:20:03Z,53.037,-144.208,1
North Pacific CPR,36VJ-27,2003-04-04T19:21:47Z,2003-04-04T19:21:47Z,53.178,-145.289,1
North Pacific CPR,36VJ-31,2003-04-04T23:19:47Z,2003-04-04T23:19:47Z,53.311,-146.377,1
North Pacific CPR,36VJ-35,2003-04-05T03:17:47Z,2003-04-05T03:17:47Z,53.433,-147.471,1
North Pacific CPR,36VJ-39,2003-04-05T07:15:47Z,2003-04-05T07:15:47Z,53.546,-148.571,1
North Pacific CPR,36VJ-43,2003-04-05T11:13:47Z,2003-04-05T11:13:47Z,53.648,-149.677,1
North Pacific CPR,36VJ-47,2003-04-05T14:54:30Z,2003-04-05T14:54:30Z,53.73,-150.789,1
North Pacific CPR,37VJ-1,2003-04-05T18:39:00Z,2003-04-05T18:39:00Z,53.7969,-152.0224,0
North Pacific CPR,37VJ-5,2003-04-05T21:40:00Z,2003-04-05T21:40:00Z,53.8653,-153.1421,0
North Pacific CPR,37VJ-9,2003-04-06T00:42:00Z,2003-04-06T00:42:00Z,53.9337,-154.2663,0
North Pacific CPR,37VJ-13,2003-04-06T03:49:00Z,2003-04-06T03:49:00Z,53.9898,-155.4001,0
North Pacific CPR,37VJ-17,2003-04-06T07:11:00Z,2003-04-06T07:11:00Z,54.0128,-156.5306,1
North Pacific CPR,37VJ-21,2003-04-06T10:33:00Z,2003-04-06T10:33:00Z,54.0358,-157.661,0
North Pacific CPR,37VJ-25,2003-04-06T13:55:00Z,2003-04-06T13:55:00Z,54.0588,-158.7915,0
North Pacific CPR,37VJ-29,2003-04-06T17:16:00Z,2003-04-06T17:16:00Z,54.0819,-159.9277,0
North Pacific CPR,37VJ-33,2003-04-06T20:21:00Z,2003-04-06T20:21:00Z,54.091,-161.0728,0
North Pacific CPR,37VJ-37,2003-04-06T23:24:00Z,2003-04-06T23:24:00Z,54.0991,-162.2066,0
North Pacific CPR,37VJ-41,2003-04-07T02:30:00Z,2003-04-07T02:30:00Z,54.1896,-163.3362,0
North Pacific CPR,37VJ-45,2003-04-07T05:36:00Z,2003-04-07T05:36:00Z,54.2899,-164.4614,2
North Pacific CPR,37VJ-49,2003-04-07T08:43:00Z,2003-04-07T08:43:00Z,54.3902,-165.5894,1
North Pacific CPR,38VJ-3,2003-04-08T12:36:00Z,2003-04-08T12:36:00Z,54.4,-166.796,0
North Pacific CPR,38VJ-7,2003-04-08T15:52:00Z,2003-04-08T15:52:00Z,54.2825,-167.9105,0
North Pacific CPR,38VJ-11,2003-04-08T18:55:00Z,2003-04-08T18:55:00Z,54.0883,-168.9979,0
North Pacific CPR,38VJ-15,2003-04-08T21:59:00Z,2003-04-08T21:59:00Z,53.8942,-170.0802,0
North Pacific CPR,38VJ-19,2003-04-09T01:01:00Z,2003-04-09T01:01:00Z,53.7,-171.1574,0
North Pacific CPR,38VJ-23,2003-04-09T04:04:00Z,2003-04-09T04:04:00Z,53.5058,-172.2297,0
North Pacific CPR,38VJ-27,2003-04-09T07:08:00Z,2003-04-09T07:08:00Z,53.3117,-173.297,0
North Pacific CPR,38VJ-31,2003-04-09T10:11:00Z,2003-04-09T10:11:00Z,53.1175,-174.3595,0
North Pacific CPR,39VJ-45,2003-04-09T10:53:00Z,2003-04-09T10:53:00Z,52.7361,179.3407,0
North Pacific CPR,38VJ-35,2003-04-09T13:18:00Z,2003-04-09T13:18:00Z,52.9866,-175.4359,2
North Pacific CPR,38VJ-39,2003-04-09T16:33:00Z,2003-04-09T16:33:00Z,52.9528,-176.5395,1
North Pacific CPR,39VJ-41,2003-04-09T16:53:00Z,2003-04-09T16:53:00Z,52.6646,178.2504,0
North Pacific CPR,38VJ-43,2003-04-09T19:47:00Z,2003-04-09T19:47:00Z,52.919,-177.6432,2
North Pacific CPR,39VJ-37,2003-04-09T22:55:00Z,2003-04-09T22:55:00Z,52.5931,177.1611,2
North Pacific CPR,38VJ-47,2003-04-10T00:58:00Z,2003-04-10T00:58:00Z,52.8542,-178.745,6.5
North Pacific CPR,39VJ-33,2003-04-10T04:55:00Z,2003-04-10T04:55:00Z,52.5215,176.0736,6.5
North Pacific CPR,39VJ-29,2003-04-10T09:46:00Z,2003-04-10T09:46:00Z,52.273,175.0538,6.5
North Pacific CPR,39VJ-25,2003-04-10T14:31:00Z,2003-04-10T14:31:00Z,52.0143,174.0551,6.5
North Pacific CPR,39VJ-21,2003-04-10T22:31:00Z,2003-04-10T22:31:00Z,51.847,173.0214,0
North Pacific CPR,39VJ-17,2003-04-11T06:12:00Z,2003-04-11T06:12:00Z,51.5388,172.0872,0
North Pacific CPR,39VJ-13,2003-04-11T14:22:00Z,2003-04-11T14:22:00Z,51.3074,171.1122,0
North Pacific CPR,39VJ-9,2003-04-11T21:39:00Z,2003-04-11T21:39:00Z,51.2174,170.0594,0
North Pacific CPR,39VJ-5,2003-04-12T04:57:00Z,2003-04-12T04:57:00Z,51.1275,169.0086,0
North Pacific CPR,39VJ-1,2003-04-12T12:15:00Z,2003-04-12T12:15:00Z,51.0375,167.9599,0
North Pacific CPR,40VJ-49,2003-04-12T15:13:00Z,2003-04-12T15:13:00Z,50.9659,167.3454,0
North Pacific CPR,40VJ-45,2003-04-12T18:55:00Z,2003-04-12T18:55:00Z,50.8038,166.3233,0
North Pacific CPR,40VJ-41,2003-04-12T22:37:00Z,2003-04-12T22:37:00Z,50.6417,165.3046,0
North Pacific CPR,40VJ-37,2003-04-13T02:20:00Z,2003-04-13T02:20:00Z,50.4796,164.2894,0
North Pacific CPR,40VJ-33,2003-04-13T05:33:00Z,2003-04-13T05:33:00Z,50.2691,163.3014,1
North Pacific CPR,40VJ-29,2003-04-13T08:35:00Z,2003-04-13T08:35:00Z,50.0392,162.3275,1
North Pacific CPR,41VJ-47,2003-04-13T09:07:00Z,2003-04-13T09:07:00Z,47.4834,155.2838,0
North Pacific CPR,40VJ-25,2003-04-13T11:36:00Z,2003-04-13T11:36:00Z,49.8092,161.3582,0
North Pacific CPR,41VJ-43,2003-04-13T12:08:00Z,2003-04-13T12:08:00Z,47.0543,154.5341,2
North Pacific CPR,40VJ-21,2003-04-13T14:38:00Z,2003-04-13T14:38:00Z,49.5793,160.3935,0
North Pacific CPR,41VJ-39,2003-04-13T15:09:00Z,2003-04-13T15:09:00Z,46.6253,153.7905,2
North Pacific CPR,40VJ-17,2003-04-13T17:40:00Z,2003-04-13T17:40:00Z,49.3494,159.4335,0
North Pacific CPR,41VJ-35,2003-04-13T18:10:00Z,2003-04-13T18:10:00Z,46.1963,153.0528,1
North Pacific CPR,40VJ-13,2003-04-13T20:42:00Z,2003-04-13T20:42:00Z,49.1194,158.4779,0
North Pacific CPR,41VJ-31,2003-04-13T21:11:00Z,2003-04-13T21:11:00Z,45.7673,152.3208,0
North Pacific CPR,40VJ-9,2003-04-13T23:45:00Z,2003-04-13T23:45:00Z,48.7935,157.6118,0
North Pacific CPR,41VJ-27,2003-04-14T00:12:00Z,2003-04-14T00:12:00Z,45.3383,151.5945,0
North Pacific CPR,40VJ-5,2003-04-14T02:50:00Z,2003-04-14T02:50:00Z,48.3638,156.8435,0
North Pacific CPR,41VJ-23,2003-04-14T03:13:00Z,2003-04-14T03:13:00Z,44.9093,150.8737,0
North Pacific CPR,40VJ-1,2003-04-14T05:55:00Z,2003-04-14T05:55:00Z,47.9342,156.0818,0
North Pacific CPR,41VJ-19,2003-04-14T06:14:00Z,2003-04-14T06:14:00Z,44.4803,150.1583,0
North Pacific CPR,41VJ-15,2003-04-14T09:15:00Z,2003-04-14T09:15:00Z,44.0513,149.4481,1
North Pacific CPR,41VJ-11,2003-04-14T12:16:00Z,2003-04-14T12:16:00Z,43.6223,148.7432,0
North Pacific CPR,41VJ-7,2003-04-14T15:16:00Z,2003-04-14T15:16:00Z,43.1933,148.0433,0
North Pacific CPR,41VJ-3,2003-04-14T18:11:00Z,2003-04-14T18:11:00Z,42.7182,147.4069,0
North Pacific CPR,78AC-1,2003-05-25T19:15:13Z,2003-05-25T19:15:13Z,60.058,-146.594,0
North Pacific CPR,78AC-5,2003-05-25T22:04:53Z,2003-05-25T22:04:53Z,59.395,-146.715,0
North Pacific CPR,78AC-9,2003-05-26T01:48:56Z,2003-05-26T01:48:56Z,58.782,-146.224,0
North Pacific CPR,78AC-13,2003-05-26T05:34:20Z,2003-05-26T05:34:20Z,58.167,-145.738,0
North Pacific CPR,78AC-17,2003-05-26T09:19:44Z,2003-05-26T09:19:44Z,57.551,-145.269,0
North Pacific CPR,78AC-21,2003-05-26T13:04:49Z,2003-05-26T13:04:49Z,56.933,-144.816,0
North Pacific CPR,78AC-25,2003-05-26T16:50:12Z,2003-05-26T16:50:12Z,56.313,-144.377,0
North Pacific CPR,78AC-29,2003-05-26T20:04:40Z,2003-05-26T20:04:40Z,55.735,-143.813,0
North Pacific CPR,78AC-33,2003-05-26T22:43:50Z,2003-05-26T22:43:50Z,55.204,-143.108,0
North Pacific CPR,78AC-36,2003-05-27T00:43:23Z,2003-05-27T00:43:23Z,54.803,-142.592,0
North Pacific CPR,78AC-37,2003-05-27T01:23:14Z,2003-05-27T01:23:14Z,54.669,-142.422,1
North Pacific CPR,78AC-38,2003-05-27T02:03:05Z,2003-05-27T02:03:05Z,54.534,-142.253,0
North Pacific CPR,78AC-39,2003-05-27T02:42:56Z,2003-05-27T02:42:56Z,54.399,-142.085,0
North Pacific CPR,78AC-40,2003-05-27T03:22:47Z,2003-05-27T03:22:47Z,54.264,-141.918,0
North Pacific CPR,78AC-41,2003-05-27T04:02:38Z,2003-05-27T04:02:38Z,54.129,-141.753,6.5
North Pacific CPR,78AC-42,2003-05-27T04:42:28Z,2003-05-27T04:42:28Z,53.994,-141.588,0
North Pacific CPR,78AC-43,2003-05-27T05:22:19Z,2003-05-27T05:22:19Z,53.858,-141.425,0
North Pacific CPR,78AC-44,2003-05-27T06:02:10Z,2003-05-27T06:02:10Z,53.722,-141.262,0
North Pacific CPR,78AC-45,2003-05-27T06:41:48Z,2003-05-27T06:41:48Z,53.587,-141.102,1
North Pacific CPR,78AC-46,2003-05-27T07:21:38Z,2003-05-27T07:21:38Z,53.45,-140.942,0
North Pacific CPR,78AC-47,2003-05-27T08:01:29Z,2003-05-27T08:01:29Z,53.314,-140.782,0
North Pacific CPR,78AC-48,2003-05-27T08:41:20Z,2003-05-27T08:41:20Z,53.177,-140.624,0
North Pacific CPR,78AC-49,2003-05-27T09:21:11Z,2003-05-27T09:21:11Z,53.04,-140.467,2
North Pacific CPR,78AC-50,2003-05-27T10:01:02Z,2003-05-27T10:01:02Z,52.903,-140.311,1
North Pacific CPR,78AC-51,2003-05-27T10:40:53Z,2003-05-27T10:40:53Z,52.766,-140.155,1
North Pacific CPR,78AC-52,2003-05-27T11:20:44Z,2003-05-27T11:20:44Z,52.628,-140.001,0
North Pacific CPR,78AC-53,2003-05-27T12:00:35Z,2003-05-27T12:00:35Z,52.49,-139.848,0
North Pacific CPR,78AC-54,2003-05-27T12:40:26Z,2003-05-27T12:40:26Z,52.352,-139.695,0
North Pacific CPR,79AC-49,2003-05-27T14:19:00Z,2003-05-27T14:19:00Z,52.0349,-139.3212,1
North Pacific CPR,79AC-45,2003-05-27T17:00:00Z,2003-05-27T17:00:00Z,51.4961,-138.6883,0
North Pacific CPR,79AC-41,2003-05-27T19:42:00Z,2003-05-27T19:42:00Z,50.9574,-138.0628,1
North Pacific CPR,79AC-37,2003-05-27T22:22:00Z,2003-05-27T22:22:00Z,50.4187,-137.4447,1
North Pacific CPR,79AC-33,2003-05-28T01:04:00Z,2003-05-28T01:04:00Z,49.8799,-136.8335,1
North Pacific CPR,79AC-29,2003-05-28T03:45:00Z,2003-05-28T03:45:00Z,49.3412,-136.2292,1
North Pacific CPR,79AC-25,2003-05-28T06:26:00Z,2003-05-28T06:26:00Z,48.8025,-135.6315,1
North Pacific CPR,79AC-21,2003-05-28T09:08:00Z,2003-05-28T09:08:00Z,48.2637,-135.0402,2
North Pacific CPR,79AC-17,2003-05-28T11:48:00Z,2003-05-28T11:48:00Z,47.725,-134.4552,1
North Pacific CPR,79AC-13,2003-05-28T14:30:00Z,2003-05-28T14:30:00Z,47.1863,-133.8762,1
North Pacific CPR,79AC-9,2003-05-28T17:11:00Z,2003-05-28T17:11:00Z,46.6475,-133.3031,0
North Pacific CPR,79AC-5,2003-05-28T19:52:00Z,2003-05-28T19:52:00Z,46.1088,-132.7357,0
North Pacific CPR,79AC-1,2003-05-28T22:33:00Z,2003-05-28T22:33:00Z,45.5701,-132.1739,0
North Pacific CPR,80AC-47,2003-05-29T01:28:00Z,2003-05-29T01:28:00Z,44.9724,-131.5594,2
North Pacific CPR,80AC-43,2003-05-29T04:02:00Z,2003-05-29T04:02:00Z,44.4334,-131.0094,1
North Pacific CPR,80AC-39,2003-05-29T06:35:00Z,2003-05-29T06:35:00Z,43.8944,-130.4644,1
North Pacific CPR,80AC-35,2003-05-29T09:09:00Z,2003-05-29T09:09:00Z,43.3554,-129.9244,1
North Pacific CPR,80AC-31,2003-05-29T11:43:00Z,2003-05-29T11:43:00Z,42.8163,-129.3892,1
North Pacific CPR,80AC-27,2003-05-29T14:17:00Z,2003-05-29T14:17:00Z,42.2773,-128.8587,1
North Pacific CPR,80AC-23,2003-05-29T16:51:00Z,2003-05-29T16:51:00Z,41.7382,-128.3327,1
North Pacific CPR,80AC-19,2003-05-29T19:25:00Z,2003-05-29T19:25:00Z,41.1992,-127.8112,1
North Pacific CPR,80AC-15,2003-05-29T21:58:00Z,2003-05-29T21:58:00Z,40.6602,-127.294,1
North Pacific CPR,80AC-11,2003-05-30T00:32:00Z,2003-05-30T00:32:00Z,40.1212,-126.7809,1
North Pacific CPR,80AC-7,2003-05-30T03:06:00Z,2003-05-30T03:06:00Z,39.5821,-126.272,1
North Pacific CPR,80AC-3,2003-05-30T05:40:00Z,2003-05-30T05:40:00Z,39.0431,-125.767,1
North Pacific CPR,81AC-45,2003-05-30T08:12:00Z,2003-05-30T08:12:00Z,38.5092,-125.2697,6.5
North Pacific CPR,81AC-41,2003-05-30T10:44:00Z,2003-05-30T10:44:00Z,37.9713,-124.7703,1
North Pacific CPR,81AC-37,2003-05-30T13:17:00Z,2003-05-30T13:17:00Z,37.4335,-124.2746,1
North Pacific CPR,81AC-33,2003-05-30T15:50:00Z,2003-05-30T15:50:00Z,36.8956,-123.7824,2
North Pacific CPR,81AC-29,2003-05-30T18:23:00Z,2003-05-30T18:23:00Z,36.3578,-123.2937,2
North Pacific CPR,81AC-25,2003-05-30T20:55:00Z,2003-05-30T20:55:00Z,35.8199,-122.8084,1
North Pacific CPR,81AC-21,2003-05-30T23:28:00Z,2003-05-30T23:28:00Z,35.282,-122.3265,2
North Pacific CPR,81AC-17,2003-05-31T02:01:00Z,2003-05-31T02:01:00Z,34.7442,-121.8477,2
North Pacific CPR,81AC-13,2003-05-31T04:36:00Z,2003-05-31T04:36:00Z,34.2844,-121.2791,1
North Pacific CPR,81AC-9,2003-05-31T07:13:00Z,2003-05-31T07:13:00Z,33.8982,-120.626,1
North Pacific CPR,81AC-5,2003-05-31T09:53:00Z,2003-05-31T09:53:00Z,33.6914,-119.8754,2
North Pacific CPR,81AC-1,2003-05-31T12:29:00Z,2003-05-31T12:29:00Z,33.6432,-119.0799,1
North Pacific CPR,42VJ-1,2003-06-02T03:42:00Z,2003-06-02T03:42:00Z,48.6473,-125.6119,2
North Pacific CPR,42VJ-5,2003-06-02T06:39:00Z,2003-06-02T06:39:00Z,49.0285,-126.4401,0
North Pacific CPR,43VJ-3,2003-06-02T17:49:00Z,2003-06-02T17:49:00Z,53.6564,-137.0351,0
North Pacific CPR,43VJ-7,2003-06-02T20:36:00Z,2003-06-02T20:36:00Z,54,-138.0007,0
North Pacific CPR,43VJ-11,2003-06-02T23:22:00Z,2003-06-02T23:22:00Z,54.062,-139.1274,0
North Pacific CPR,43VJ-15,2003-06-03T02:09:00Z,2003-06-03T02:09:00Z,54.124,-140.2574,0
North Pacific CPR,43VJ-19,2003-06-03T04:55:00Z,2003-06-03T04:55:00Z,54.1859,-141.3883,1
North Pacific CPR,43VJ-23,2003-06-03T07:43:00Z,2003-06-03T07:43:00Z,54.2479,-142.5208,1
North Pacific CPR,43VJ-27,2003-06-03T10:29:00Z,2003-06-03T10:29:00Z,54.3099,-143.6552,1
North Pacific CPR,43VJ-31,2003-06-03T13:16:00Z,2003-06-03T13:16:00Z,54.3719,-144.7912,0
North Pacific CPR,43VJ-35,2003-06-03T16:02:00Z,2003-06-03T16:02:00Z,54.4338,-145.9289,1
North Pacific CPR,43VJ-39,2003-06-03T18:49:00Z,2003-06-03T18:49:00Z,54.4958,-147.0685,1
North Pacific CPR,43VJ-43,2003-06-03T21:36:00Z,2003-06-03T21:36:00Z,54.5457,-148.2101,1
North Pacific CPR,43VJ-47,2003-06-04T00:27:00Z,2003-06-04T00:27:00Z,54.5113,-149.3554,1
North Pacific CPR,44VJ-5,2003-06-05T06:21:00Z,2003-06-05T06:21:00Z,54.4446,-151.7205,0
North Pacific CPR,44VJ-9,2003-06-05T09:12:00Z,2003-06-05T09:12:00Z,54.4123,-152.8641,1
North Pacific CPR,44VJ-13,2003-06-05T12:03:00Z,2003-06-05T12:03:00Z,54.38,-154.0029,1
North Pacific CPR,45VJ-3,2003-06-05T16:06:00Z,2003-06-05T16:06:00Z,54.3705,-165.3909,2
North Pacific CPR,45VJ-7,2003-06-05T18:51:00Z,2003-06-05T18:51:00Z,54.3905,-166.5325,2
North Pacific CPR,45VJ-11,2003-06-05T21:38:00Z,2003-06-05T21:38:00Z,54.3772,-167.6749,2
North Pacific CPR,46VJ-45,2003-06-07T05:00:00Z,2003-06-07T05:00:00Z,53.9615,179.6394,2
North Pacific CPR,46VJ-41,2003-06-07T07:47:00Z,2003-06-07T07:47:00Z,53.8425,178.5287,1
North Pacific CPR,46VJ-37,2003-06-07T10:35:00Z,2003-06-07T10:35:00Z,53.7236,177.4211,1
North Pacific CPR,46VJ-33,2003-06-07T13:23:00Z,2003-06-07T13:23:00Z,53.6046,176.3166,1
North Pacific CPR,46VJ-29,2003-06-07T16:11:00Z,2003-06-07T16:11:00Z,53.4856,175.2153,2
North Pacific CPR,46VJ-25,2003-06-07T18:58:00Z,2003-06-07T18:58:00Z,53.3667,174.117,2
North Pacific CPR,46VJ-21,2003-06-07T21:46:00Z,2003-06-07T21:46:00Z,53.2477,173.0219,1
North Pacific CPR,46VJ-17,2003-06-08T00:40:00Z,2003-06-08T00:40:00Z,53.0564,171.9641,1
North Pacific CPR,46VJ-49,2003-06-08T02:10:00Z,2003-06-08T02:10:00Z,54.0226,-179.2331,0
North Pacific CPR,46VJ-13,2003-06-08T03:36:00Z,2003-06-08T03:36:00Z,52.8164,170.9346,1
North Pacific CPR,46VJ-9,2003-06-08T06:33:00Z,2003-06-08T06:33:00Z,52.5765,169.9108,1
North Pacific CPR,46VJ-5,2003-06-08T09:29:00Z,2003-06-08T09:29:00Z,52.3366,168.8926,0
North Pacific CPR,46VJ-1,2003-06-08T12:26:00Z,2003-06-08T12:26:00Z,52.0967,167.8799,0
North Pacific CPR,48VJ-47,2003-06-09T04:41:00Z,2003-06-09T04:41:00Z,47.7321,155.3194,1
North Pacific CPR,48VJ-43,2003-06-09T07:48:00Z,2003-06-09T07:48:00Z,47.3389,154.5243,1
North Pacific CPR,48VJ-39,2003-06-09T10:57:00Z,2003-06-09T10:57:00Z,46.9457,153.7353,1
North Pacific CPR,48VJ-35,2003-06-09T14:05:00Z,2003-06-09T14:05:00Z,46.5526,152.952,1
North Pacific CPR,48VJ-31,2003-06-09T17:12:00Z,2003-06-09T17:12:00Z,46.1594,152.1744,1
North Pacific CPR,48VJ-27,2003-06-09T20:20:00Z,2003-06-09T20:20:00Z,45.7663,151.4024,1
North Pacific CPR,48VJ-23,2003-06-09T23:27:00Z,2003-06-09T23:27:00Z,45.3731,150.6359,1
North Pacific CPR,48VJ-19,2003-06-10T02:35:00Z,2003-06-10T02:35:00Z,44.9799,149.8747,1
North Pacific CPR,48VJ-15,2003-06-10T05:42:00Z,2003-06-10T05:42:00Z,44.5868,149.1187,1
North Pacific CPR,48VJ-11,2003-06-10T08:50:00Z,2003-06-10T08:50:00Z,44.193600000000004,148.3679,1
North Pacific CPR,48VJ-7,2003-06-10T11:53:00Z,2003-06-10T11:53:00Z,43.8161,147.6071,6.5
